pollinator_species,plant_family,plant_species,location_name,date,ecosystem
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_w-scripta,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bruchidae_sp,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asteraceae,Balsamorhiza_deltoidea,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asteraceae,Balsamorhiza_deltoidea,mz2,5/13/2010,Oak Savannah
Bombylius_major,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_6,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Halictus_confusus,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Bombylius_major,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Bombylius_major,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Osmia_tristella,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Osmia_lignaria,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Andrena_nigrocaerulea,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Osmia_tristella,Asparagaceae,Camassia_quamash,cr2,5/13/2010,Oak Savannah
Osmia_lignaria,Rosaceae,Fragaria_virginiana,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_3,Rosaceae,Fragaria_virginiana,cr2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Osmia_lignaria,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Osmia_lignaria,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_flavifrons,Plantaginaceae,Collinsia_parviflora,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_3,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_3,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_3,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Bombus_bifarius,Phrymaceae,Mimulus_guttatus,fs2,5/11/2010,Oak Savannah
Lasioglossum_knereri,Phrymaceae,Mimulus_alsinoides,fs2,5/11/2010,Oak Savannah
Bombylius_major,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Ceratina_acantha,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Andrena_nigrocaerulea,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Lasioglossum_sp_6,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Lasioglossum_sp_1,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Andrena_nigrocaerulea,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Bombus_bifarius,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Lasioglossum_sp_3,Ranunculaceae,Ranunculus_occidentalis,cr2,5/13/2010,Oak Savannah
Eucera_frater,Plantaginaceae,Collinsia_parviflora,cr2,5/13/2010,Oak Savannah
Osmia_bakeri,Plantaginaceae,Collinsia_parviflora,cr2,5/13/2010,Oak Savannah
Osmia_tristella,Plantaginaceae,Collinsia_parviflora,cr2,5/13/2010,Oak Savannah
Andrena_nigrocaerulea,Plantaginaceae,Collinsia_parviflora,fs2,5/11/2010,Oak Savannah
Andrena_nigrocaerulea,Plantaginaceae,Collinsia_parviflora,fs2,5/11/2010,Oak Savannah
Lasioglossum_sp_3,Ranunculaceae,Delphinium_menziesii,cr2,5/13/2010,Oak Savannah
Sphecidae_sp1,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Ceratina_acantha,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Syrphidae_small,Apiaceae,Lomatium_utriculatum,cr2,5/13/2010,Oak Savannah
Bombylius_major,Caprifoliaceae,Plectritis_congesta,mm2,5/11/2010,Oak Savannah
Bombylius_major,Caprifoliaceae,Plectritis_congesta,mm2,5/11/2010,Oak Savannah
Osmia_malina,Plantaginaceae,Collinsia_parviflora,fs2,5/11/2010,Oak Savannah
Sphaerophoria_philanthus,Phrymaceae,Mimulus_guttatus,fs2,5/11/2010,Oak Savannah
Bombylius_major,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Bombylius_major,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,fs2,5/11/2010,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,fs2,5/11/2010,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,fs2,5/11/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,mz2,5/13/2010,Oak Savannah
Bombus_mixtus,Asparagaceae,Camassia_quamash,mz2,5/13/2010,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,mz2,5/13/2010,Oak Savannah
Bombus_flavifrons,Asparagaceae,Camassia_quamash,mz2,5/13/2010,Oak Savannah
Andrena_saccata,Asparagaceae,Camassia_quamash,mz2,5/13/2010,Oak Savannah
Lasioglossum_olympiae,Caryophyllaceae,Cerastium_arvense,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Osmia_lignaria,Caprifoliaceae,Plectritis_congesta,mz2,5/13/2010,Oak Savannah
Eupeodes_latifasciatus,Ranunculaceae,Ranunculus_occidentalis,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_nudicaule,mz2,5/13/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_nudicaule,mz2,5/13/2010,Oak Savannah
Andrena_sp,Apiaceae,Lomatium_nudicaule,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_melanopygus,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_melanopygus,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_melanopygus,Asparagaceae,Camassia_leichtlinii,mz2,5/13/2010,Oak Savannah
Bombus_bifarius,Fabaceae,Cytisus_scoparius,mm2,5/17/2010,Oak Savannah
Bombus_melanopygus,Ericaceae,Arctostaphylos_columbiana,sm2,5/14/2010,Oak Savannah
Bombus_bifarius,Ericaceae,Arctostaphylos_columbiana,sm2,5/14/2010,Oak Savannah
Halictus_rubicundus,Rosaceae,Geranium_molle,go2,5/14/2010,Oak Savannah
Andrena_nigrocaerulea,Rosaceae,Geranium_molle,go2,5/14/2010,Oak Savannah
Osmia_albolateralis,Rosaceae,Geranium_molle,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Sanicula_crassicaulis,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Sanicula_crassicaulis,go2,5/14/2010,Oak Savannah
Andrena_lupinorum,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Halictus_rubicundus,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_auricoma,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go2,5/14/2010,Oak Savannah
Osmia_tristella,Plantaginaceae,Collinsia_parviflora,fs2,5/17/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,fs2,5/17/2010,Oak Savannah
Andrena_nigrocaerulea,Asparagaceae,Camassia_quamash,fs2,5/17/2010,Oak Savannah
Lasioglossum_sp_3,Asparagaceae,Camassia_quamash,fs2,5/17/2010,Oak Savannah
Lasioglossum_sp_3,Asparagaceae,Camassia_quamash,fs2,5/17/2010,Oak Savannah
Osmia_bucephala,Asparagaceae,Camassia_quamash,fs2,5/17/2010,Oak Savannah
Volucella_bombylans,Asparagaceae,Camassia_quamash,go2,5/14/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_quamash,go2,5/14/2010,Oak Savannah
Eupeodes_lapponicus,Asparagaceae,Camassia_quamash,go2,5/14/2010,Oak Savannah
Bombus_melanopygus,Asparagaceae,Camassia_quamash,go2,5/14/2010,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go2,5/14/2010,Oak Savannah
Osmia_albolateralis,Plantaginaceae,Collinsia_parviflora,go2,5/14/2010,Oak Savannah
Adela_septcentrionella,Caryophyllaceae,Cerastium_arvense,sm2,5/14/2010,Oak Savannah
Osmia_tristella,Plantaginaceae,Collinsia_parviflora,mm2,5/17/2010,Oak Savannah
Andrena_nigrocaerulea,Plantaginaceae,Collinsia_parviflora,mm2,5/17/2010,Oak Savannah
Osmia_tristella,Plantaginaceae,Collinsia_parviflora,mm2,5/17/2010,Oak Savannah
Osmia_tristella,Plantaginaceae,Collinsia_parviflora,sm2,5/14/2010,Oak Savannah
Osmia_bakeri,Plantaginaceae,Collinsia_parviflora,sm2,5/14/2010,Oak Savannah
Adela_septcentrionella,Phrymaceae,Mimulus_guttatus,sm2,5/14/2010,Oak Savannah
Lasioglossum_sp_6,Plantaginaceae,Collinsia_parviflora,fs2,4/29/2010,Oak Savannah
Ceratina_acantha,Rosaceae,Fragaria_virginiana,sm2,4/22/2010,Oak Savannah
Lasioglossum_sp_5,Rosaceae,Fragaria_virginiana,sm2,4/22/2010,Oak Savannah
Lasioglossum_nevadense,Rosaceae,Fragaria_virginiana,sm2,4/22/2010,Oak Savannah
Apis_mellifera,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Andrena_knuthiana,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Andrena_cressonii,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Apis_mellifera,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Andrena_transnigra,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Andrena_angustitarsata,Apiaceae,Lomatium_utriculatum,go2,5/3/2010,Oak Savannah
Andrena_nigrocaerulea,Saxifragaceae,Lithophragma_parviflorum,cr2,5/3/2010,Oak Savannah
Heringia_sp_2,Ranunculaceae,Ranunculus_occidentalis,cr2,5/3/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/3/2010,Oak Savannah
Cheilosia_rita,Ranunculaceae,Ranunculus_occidentalis,cr2,5/3/2010,Oak Savannah
Epalpus_signifer,Ericaceae,Arctostaphylos_uva-ursi,cr2,5/3/2010,Oak Savannah
Epalpus_signifer,Ericaceae,Arctostaphylos_uva-ursi,cr2,5/3/2010,Oak Savannah
Andrena_caerulea,Ranunculaceae,Ranunculus_occidentalis,go2,5/3/2010,Oak Savannah
Lejops_sp,Ranunculaceae,Ranunculus_occidentalis,go2,5/3/2010,Oak Savannah
Bombus_bifarius,Asparagaceae,Camassia_leichtlinii,mz2,5/22/2010,Oak Savannah
Bruchidae_sp,Asteraceae,Eriophyllum_lanatum,mm2,6/26/2010,Oak Savannah
Lasioglossum_dashwoodi,Asteraceae,Erigeron_pumilus,WLU,6/23/2010,Shrub-Steppe
Nomada_sp_OK4,Asteraceae,Erigeron_pumilus,WLU,6/23/2010,Shrub-Steppe
Nomada_sp_OK4,Asteraceae,Erigeron_pumilus,WLU,6/23/2010,Shrub-Steppe
Perdita_fallax,Asteraceae,Heterotheca_villosa,HLG,6/20/2010,Shrub-Steppe
Scarabaeidae_sp,Hydrophyllaceae,Phacelia_linearis,WLU,6/23/2010,Shrub-Steppe
Sphaerophoria_contigua,Hydrophyllaceae,Phacelia_linearis,WLU,6/23/2010,Shrub-Steppe
Andrena_schuhi,Primulaceae,Dodecatheon_pulchellum_ssp_cusickii,OKG,4/6/2010,Shrub-Steppe
Lasioglossum_sisymbrii,Asteraceae,Achillea_millefolium,SOG,6/29/2010,Shrub-Steppe
Anthaxia_inornata,Asteraceae,Taraxacum_officinale,OKU,5/12/2010,Shrub-Steppe
Sphaerophoria_philanthus,Geraniaceae,Erodium_cicutarium,HLG,4/26/2010,Shrub-Steppe
Andrena_lupinorum,Liliaceae,Fritillaria_pudica,SOU,4/10/2010,Shrub-Steppe
Nymphalidae_sp,Asteraceae,Achillea_millefolium,SOG,6/30/2010,Shrub-Steppe
Apis_mellifera,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Polistes_gallica,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Polistes_gallica,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Apis_mellifera,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Calliphoridae_sp,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Calliphoridae_sp,Grossulariaceae,Ribes_sanguineum,DP,4/24/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,PSM,4/24/2013,Restored Hedgerows
Brachypalpus_oarus,Rosaceae,Prunus_emarginata,PSM,4/24/2013,Restored Hedgerows
Lasioglossum_pacatum,Caprifoliaceae,Lonicera_involucrata,PSM,4/24/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,4/26/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Rubus_spectabilis,CFF2,4/26/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,4/26/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_spectabilis,BI,4/25/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_spectabilis,BI,4/25/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_parviflora,BI,4/25/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_parviflora,BI,4/25/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rubus_parviflora,BI,4/25/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,CFF2,5/8/2013,Restored Hedgerows
Melanostoma_mellinum,Ranunculaceae,Ranunculus_repens,CFF1,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Lonicera_involucrata,CFF1,5/8/2013,Restored Hedgerows
Bombus_californicus,Fabaceae,Lupinus_arcticus,CFF1,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Ceratina_acantha,Asteraceae,Taraxacum_officinale,TH,5/8/2013,Restored Hedgerows
Sericomyia_slossanae,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Bombus_melanopygus,Ericaceae,Arctostaphylos_uva-ursi,LSCR,5/9/2013,Restored Hedgerows
Sericomyia_slossanae,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Lasioglossum_pacatum,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Melanostoma_mellinum,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Osmia_dolerosa,Ranunculaceae,Ranunculus_repens,TH,5/8/2013,Restored Hedgerows
Osmia_dolerosa,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_flavifrons,Asparagaceae,Hyacinthoides,TH,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/8/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rubus_spectabilis,TH,5/8/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/1/2013,Restored Hedgerows
Bombus_flavifrons,Rosaceae,Rubus_spectabilis,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Syrphus_ribesii,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Halictus_confusus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Lasioglossum_pacatum,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Muscidae_sp,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Muscidae_sp,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Sphaerophoria_sulphuripes,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Syrphus_ribesii,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Toxomerus_occidentalis,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Muscidae_sp,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Lasioglossum_villosulum,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Eupeodes_latifasciatus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Eupeodes_latifasciatus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Sphaerophoria_philanthus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Hemiptera_misc,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Sphaerophoria_sulphuripes,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Platycheirus_hyperboreus,Asteraceae,Taraxacum_officinale,TH,5/1/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Malus,TH,5/1/2013,Restored Hedgerows
Halictus_rubicundus,Asteraceae,Taraxacum_officinale,PSC,5/6/2013,Restored Hedgerows
Osmia_caerulescens,Ranunculaceae,Ranunculus_repens,PSC,5/6/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Lonicera_involucrata,PSM,5/6/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Lonicera_involucrata,PSM,5/6/2013,Restored Hedgerows
Platycheirus_sp,Rosaceae,Amelanchier_alnifolia,PSM,5/6/2013,Restored Hedgerows
Lasioglossum_pacatum,Ranunculaceae,Ranunculus_repens,PSM,5/6/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_repens,CV,5/7/2013,Restored Hedgerows
Sphaerophoria_weemsi,Ranunculaceae,Ranunculus_repens,CV,5/7/2013,Restored Hedgerows
Lasioglossum_pacatum,Ranunculaceae,Ranunculus_repens,CV,5/7/2013,Restored Hedgerows
Bombus_mixtus,Fabaceae,Vicia_hirsuta,BBB,5/14/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Bombus_mixtus,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Lasioglossum_knereri,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Bombus_flavifrons,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Muscidae_sp,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Lasioglossum_laevissimum,Caprifoliaceae,Lonicera_involucrata,AG,5/7/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_pacatum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rosa_nutkana,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_acris,CV,5/16/2013,Restored Hedgerows
Lasioglossum_zonulum,Ranunculaceae,Ranunculus_acris,CV,5/16/2013,Restored Hedgerows
Apis_mellifera,Rosaceae,Rosa_nutkana,BI,5/16/2013,Restored Hedgerows
Lasioglossum_sp_3,Rosaceae,Rosa_nutkana,BI,5/16/2013,Restored Hedgerows
Bombus_mixtus,Rosaceae,Rubus_spectabilis,BI,5/16/2013,Restored Hedgerows
Bombus_mixtus,Boraginaceae,Symphytum_sp,DP,5/14/2013,Restored Hedgerows
Bombus_mixtus,Boraginaceae,Symphytum_sp,DP,5/14/2013,Restored Hedgerows
Apis_mellifera,Cornaceae,Cornus_stolonifera,BI,5/16/2013,Restored Hedgerows
