sampling_round,site,date,clade,bee_id,sex,collected_specimen,collected_pollen,id_within_sitebydate,unique_specimen_id,overall_unique_can_assign_w_R,plant_netted_from_famly,plant_netted_from_genus,plant_netted_from_sci_name,notes_pollen_and_or_bee
5,rupert,7.13.2021,,Anthidium,f,y,y,26,JCU2021_548,1138,Fabaceae,Lotus,Lotus corniculatus,
5,rupert,7.13.2021,,Anthidium,f,y,y,27,JCU2021_549,1139,Fabaceae,Lotus,Lotus corniculatus,
5,rupert,7.13.2021,,Megachile,f,y,y,27.5,JCU2021_550,1140,Fabaceae,Lotus,Lotus corniculatus,
5,rupert,7.13.2021,,Anthidium,f,y,y,28,JCU2021_551,1141,Fabaceae,Lotus,Lotus corniculatus,
5,rupert,7.13.2021,,Anthidium,f,y,y,29,JCU2021_552,1142,Fabaceae,Lotus,Lotus corniculatus,
5,rupert,7.13.2021,,Anthidium,f,y,y,30,JCU2021_553,1143,Fabaceae,Lotus,Lotus corniculatus,
5,slocan,7.13.2021,,Bombus impatiens,f,n,y,1,NA,1144,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Bombus impatiens,f,n,y,2,NA,1145,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Bombus vosnesenskii,m,n,y,3,NA,1146,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Apis mellifera,f,n,y,4,NA,1147,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Apis mellifera,f,n,y,5,NA,1148,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,Syrphidae,Eristalis arbustorum,f,y,y,6,JCU2021_554,1149,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Bombus vosnesenskii,m,n,y,7,NA,1150,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Halictus,f,y,y,8,JCU2021_555,1151,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,Syrphidae,Syritta pipiens,m,y,y,9,JCU2021_556,1152,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Bombus vosnesenskii,m,n,y,10,NA,1153,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Bombus vosnesenskii,m,n,y,11,NA,1154,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Lasioglossum,f,y,y,12,JCU2021_557,1155,Malvaceae,Tilia,Tilia cordata,
5,slocan,7.13.2021,,Hylaeus,f,y,n,13,JCU2021_558,1156,Malvaceae,Tilia,Tilia cordata,No pollen sample collected
5,slocan,7.13.2021,,Bombus vosnesenskii,f,n,y,14,NA,1157,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Bombus vosnesenskii,f,n,y,15,NA,1158,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Apis mellifera,f,n,y,16,NA,1159,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Apis mellifera,f,n,y,17,NA,1160,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Apis mellifera,f,n,y,18,NA,1161,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Bombus vosnesenskii,m,n,y,19,NA,1162,Fabaceae,Trifolium,Trifolium repens,
5,slocan,7.13.2021,,Bombus vosnesenskii,f,n,y,20,NA,1163,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,slocan,7.13.2021,,Lasioglossum,f,y,y,21,JCU2021_559,1164,Asteraceae,Crepis,Crepis capillaris,
5,south memorial,7.2.2021,,Bombus flavifrons,f,n,,1,,1165,Ranunculaceae,Delphinium,Delphinium consolida,
5,south memorial,7.2.2021,,Apis mellifera,f,n,,2,,1166,Ranunculaceae,Delphinium,Delphinium consolida,
5,south memorial,7.2.2021,Syrphidae,Syritta pipiens,m,y,,3,JCU2021_865,1167,Brassicaceae,Diplotaxus,Diplotaxus tenuifolia,
5,south memorial,7.2.2021,,Megachile,f,y,,4,JCU2021_841,1168,Campanulaceae,Campanula,Campanula rapunculoides,
5,south memorial,7.2.2021,,Megachile,f,y,,5,JCU2021_842,1169,Campanulaceae,Campanula,Campanula rapunculoides,
5,south memorial,7.2.2021,,Megachile,f,y,,6,JCU2021_843,1170,Campanulaceae,Campanula,Campanula rapunculoides,
5,south memorial,7.2.2021,,Megachile,f,y,,7,JCU2021_844,1171,Campanulaceae,Campanula,Campanula rapunculoides,
,,,,MISSING???,,y,,,JCU2021_845,,Campanulaceae,Campanula,Campanula rapunculoides,
5,south memorial,7.2.2021,Syrphidae,Eristalis arbustorum,f,y,,8,JCU2021_902,1172,Asteraceae,Achillea,Achillea millefolium,
5,south memorial,7.2.2021,,Megachile,f,y,,9,JCU2021_903,1173,Asteraceae,Achillea,Achillea millefolium,
5,south memorial,7.2.2021,,Apis mellifera,f,n,,10,,1174,Asteraceae,Achillea,Achillea millefolium,
5,south memorial,7.2.2021,Other: Diptera,unknown,NA,y,,11,JCU2021_904,1175,Asteraceae,Achillea,Achillea millefolium,
5,south memorial,7.2.2021,,Apis mellifera,f,n,,12,,1176,Asteraceae,Achillea,Achillea millefolium,
5,south memorial,7.2.2021,,Bombus vosnesenskii,f,n,,13,,1177,Fabaceae,Melilotus,Melilotus albus,
5,south memorial,7.2.2021,Syrphidae,Syritta pipiens,m,y,,14,JCU2021_830,1178,Apiaceae,Daucus,Daucus carota,
5,south memorial,7.2.2021,Syrphidae,Eristalis arbustorum,m,y,,15,JCU2021_831,1179,Apiaceae,Daucus,Daucus carota,
5,south memorial,7.2.2021,Syrphidae,Syritta pipiens,f,y,,16,JCU2021_832,1180,Apiaceae,Daucus,Daucus carota,
5,south memorial,7.2.2021,,Andrena,f,y,,17,JCU2021_833,1181,Apiaceae,Daucus,Daucus carota,
5,south memorial,7.2.2021,,Bombus vosnesenskii,f,n,,18,,1182,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,south memorial,7.2.2021,,Bombus vosnesenskii,f,n,,19,,1183,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,south memorial,7.2.2021,,Halictus rubicundus,f,n,,20,,1184,Papaveraceae,Eschscholzia,Eschscholzia californica,
5,south memorial,7.2.2021,,Bombus impatiens,f,n,,21,,1185,Fabaceae,Trifolium,Trifolium repens,
5,south memorial,7.2.2021,,Bombus vosnesenskii,f,n,,22,,1186,Fabaceae,Trifolium,Trifolium pratense,
5,south memorial,7.2.2021,,Bombus mixtus,f,y,,23,JCU2021_828,1187,Fabaceae,Trifolium,Trifolium pratense,
5,south memorial,7.2.2021,,Bombus mixtus,m,y,,24,JCU2021_829,1188,Fabaceae,Trifolium,Trifolium pratense,
5,south memorial,7.2.2021,,Apis mellifera,f,n,,25,,1189,Campanulaceae,Campanula,Campanula rapunculoides,
5,south memorial,7.2.2021,,Apis mellifera,NA,n,n,NA,NA,1190,Asteraceae,Achillea,Achillea millefolium,"duplicate, not collected"
5,west memorial,7.6.2021,,Anthidium,f,y,y,1,JCU2021_560,1191,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Bombus vosnesenskii,f,n,y,2,NA,1192,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Bombus sp.,f,y,y,3,JCU2021_561,1193,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Bombus mixtus,m,y,y,4,JCU2021_562,1194,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Lasioglossum,f,y,y,5,JCU2021_563,1195,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Apis mellifera,f,n,y,6,NA,1196,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Apis mellifera,f,n,y,7,NA,1197,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Apis mellifera,f,n,y,8,NA,1198,Asteraceae,Hypochaeris,Hypochaeris radicata,
5,west memorial,7.6.2021,,Bombus flavifrons,f,n,y,9,NA,1199,Fabaceae,Trifolium,Trifolium repens,
5,west memorial,7.6.2021,,Apis mellifera,f,n,y,10,NA,1200,Fabaceae,Trifolium,Trifolium repens,
5,west memorial,7.6.2021,,Bombus flavifrons,f,n,y,11,NA,1201,Fabaceae,Trifolium,Trifolium repens,
5,west memorial,7.6.2021,,Anthidium,f,y,y,12,JCU2021_564,1202,Fabaceae,Trifolium,Trifolium repens,
5,west memorial,7.6.2021,,Bombus flavifrons,f,n,y,13,NA,1203,Fabaceae,Trifolium,Trifolium pratense,
5,winona,7.5.2021,,Apis mellifera,f,n,y,1,NA,1204,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Apis mellifera,f,n,y,2,NA,1205,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Apis mellifera,f,n,y,3,NA,1206,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus vosnesenskii,f,n,y,4,NA,1207,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus vosnesenskii,f,n,y,5,NA,1208,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus vosnesenskii,f,n,y,6,NA,1209,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus impatiens,f,n,y,7,NA,1210,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus impatiens,f,n,y,8,NA,1211,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus impatiens,m,n,y,9,NA,1212,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Bombus sp.,m,y,y,10,JCU2021_565,1213,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Halictus,f,y,y,11,JCU2021_566,1214,Fabaceae,Trifolium,Trifolium repens,
5,winona,7.5.2021,,Apis mellifera,NA,n,n,NA,NA,1215,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,1,NA,1216,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,2,NA,1217,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,3,NA,1218,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,4,NA,1219,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,5,NA,1220,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,6,NA,1221,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,7,NA,1222,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,8,NA,1223,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,9,NA,1224,Asteraceae,Crepis,Crepis capillaris,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,10,NA,1225,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,11,NA,1226,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,12,NA,1227,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,13,NA,1228,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,14,NA,1229,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,15,NA,1230,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,16,NA,1231,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,17,NA,1232,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus impatiens,f,n,y,18,NA,1233,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,19,NA,1234,Fabaceae,Trifolium,Trifolium repens,
6,balaclava,7.20.2021,,MISSING???,,n,n,20,NA,1235,,,,
6,balaclava,7.20.2021,,Bombus vosnesenskii,f,n,y,21,NA,1236,Fabaceae,Trifolium,Trifolium repens,
6,balaclava,7.20.2021,,Apis mellifera,f,n,y,22,NA,1237,Fabaceae,Trifolium,Trifolium repens,
6,balaclava,7.20.2021,,Bombus vosnesenskii,NA,n,n,NA,NA,1238,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
6,bobolink,7.29.2021,,Bombus vosnesenskii,f,n,y,1,NA,1239,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Agapostemon,m,y,y,2,JCU2021_567,1240,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Apis mellifera,f,n,y,3,NA,1241,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Apis mellifera,f,n,y,4,NA,1242,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Anthidium,f,y,y,5,JCU2021_568,1243,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Bombus sp.,NA,y,y,6,JCU2021_569,1244,Fabaceae,Trifolium,Trifolium repens,
6,bobolink,7.29.2021,,Melissodes,f,y,y,7,JCU2021_570,1245,Asteraceae,Crepis,Crepis capillaris,
6,bobolink,7.29.2021,,Lasioglossum,f,y,y,8,JCU2021_571,1246,Asteraceae,Crepis,Crepis capillaris,
6,bobolink,7.29.2021,,Apis mellifera,f,n,y,9,NA,1247,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,bobolink,7.29.2021,Syrphidae,Eristalis arbustorum,f,y,y,10,JCU2021_572,1248,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,bobolink,7.29.2021,,Lasioglossum,f,y,y,11,JCU2021_573,1249,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,bobolink,7.29.2021,,Bombus impatiens,f,n,y,12,NA,1250,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,bobolink,7.29.2021,,Megachile,m,y,y,13,JCU2021_574,1251,Asteraceae,Hypochaeris,Hypochaeris radicata,
6,bobolink,7.29.2021,Syrphidae,Eumerus sp. (morph 1),f,y,y,14,JCU2021_575,1252,Plantaginaceae,Plantago,Plantago lanceolata,
6,china creek,7.27.2021,,Lasioglossum,f,y,y,1,JCU2021_576,1253,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,2,NA,1254,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Agapostemon,m,y,y,3,JCU2021_577,1255,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Apis mellifera,f,n,y,4,NA,1256,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Bombus vosnesenskii,m,n,y,5,NA,1257,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Bombus sp.,NA,y,y,6,JCU2021_578,1258,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,Syrphidae,Myathropa florea,f,y,y,7,JCU2021_579,1259,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Agapostemon,f,y,y,8,JCU2021_580,1260,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Apis mellifera,f,n,y,9,NA,1261,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Bombus mixtus,m,n,y,10,NA,1262,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Apis mellifera,f,n,y,11,NA,1263,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,,Bombus sp.,NA,y,y,12,JCU2021_581,1264,Asteraceae,Crepis,Crepis capillaris,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,f,y,y,13,JCU2021_887,1265,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Hylaeus,f,y,n,14,JCU2021_888,1266,Apiaceae,Daucus,Daucus carota,no pollen collected
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,15,JCU2021_889,1267,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,16,JCU2021_889,1268,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Bombus impatiens,f,n,y,17,JCU2021_891.5,1269,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Hylaeus,,y,n,18,JCU2021_890,1270,Apiaceae,Daucus,Daucus carota,no pollen collected
6,china creek,7.27.2021,Syrphidae,Eristalis arbustorum,m,y,y,19,JCU2021_891,1271,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,20,JCU2021_892,1272,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Hylaeus,,y,n,21,JCU2021_893,1273,Apiaceae,Daucus,Daucus carota,no pollen collected
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,22,JCU2021_894,1274,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Bombus impatiens,f,n,y,23,need labels,1275,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,24,JCU2021_895,1276,Apiaceae,Daucus,Daucus carota,
6,china creek,7.27.2021,,Megachile,m,y,y,25,JCU2021_582,1277,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Megachile,f,y,y,26,JCU2021_583,1278,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Bombus impatiens,f,n,y,27,NA,1279,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Lasioglossum,f,y,y,28,JCU2021_584,1280,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Lasioglossum,f,y,y,29,JCU2021_585,1281,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,30,JCU2021_586,1282,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Megachile,f,y,y,31,JCU2021_587,1283,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Lasioglossum,f,y,y,32,JCU2021_588,1284,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,m,y,n,33,JCU2021_589,1285,Fabaceae,Medicago,Medicago sativa,no pollen collected
6,china creek,7.27.2021,,Megachile,f,y,y,34,JCU2021_590,1286,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Megachile,f,y,y,35,JCU2021_591,1287,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Bombus impatiens,f,n,y,36,NA,1288,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Lasioglossum,f,y,y,37,JCU2021_592,1289,Fabaceae,Medicago,Medicago sativa,
6,china creek,7.27.2021,,Megachile,m,y,y,38,JCU2021_596,1290,Asteraceae,Achillea,Achillea millefolium,"note, achillea pollen slides for this site/date may be out of order"
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,39,NA,1291,Asteraceae,Achillea,Achillea millefolium,
6,china creek,7.27.2021,Syrphidae,Myathropa florea,f,y,y,40,JCU2021_597,1292,Asteraceae,Achillea,Achillea millefolium,
6,china creek,7.27.2021,Syrphidae,Eristalis arbustorum,f,y,y,41,JCU2021_594,1293,Asteraceae,Achillea,Achillea millefolium,
6,china creek,7.27.2021,,Megachile,m,y,y,42,JCU2021_598,1294,Asteraceae,Achillea,Achillea millefolium,
6,china creek,7.27.2021,Syrphidae,Eristalis arbustorum,m,y,y,43,JCU2021_599,1295,Asteraceae,Achillea,Achillea millefolium,
6,china creek,7.27.2021,,Lasioglossum,m,y,n,44,JCU2021_593,1296,Asteraceae,Achillea,Achillea millefolium,no pollen collected
6,china creek,7.27.2021,,Syrphidae,NA,y,n,45,JCU2021_594,1297,Asteraceae,Achillea,Achillea millefolium,no pollen collected
6,china creek,7.27.2021,Syrphidae,Syritta pipiens,f,y,n,45.5,JCU2021_595,1298,Asteraceae,Achillea,Achillea millefolium,no pollen collected
6,china creek,7.27.2021,,Apis mellifera,f,n,y,46,NA,1299,Papaveraceae,Eschscholzia,Eschscholzia californica,
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,47,NA,1300,Papaveraceae,Eschscholzia,Eschscholzia californica,
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,48,NA,1301,Papaveraceae,Eschscholzia,Eschscholzia californica,
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,49,NA,1302,Papaveraceae,Eschscholzia,Eschscholzia californica,
6,china creek,7.27.2021,,Apis mellifera,f,n,y,50,NA,1303,Apiaceae,Foeniculum,Foeniculum vulgare,
6,china creek,7.27.2021,Syrphidae,Eristalis arbustorum,m,y,n,51,JCU2021_600,1304,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen collected
6,china creek,7.27.2021,Syrphidae,Eristalis arbustorum,m,y,n,52,JCU2021_601,1305,Apiaceae,Foeniculum,Foeniculum vulgare,no pollen collected
6,china creek,7.27.2021,,Bombus flavifrons,f,n,y,53,NA,1306,Fabaceae,Trifolium,Trifolium pratense,
6,china creek,7.27.2021,,Bombus vosnesenskii,f,n,y,54,NA,1307,Fabaceae,Trifolium,Trifolium pratense,
6,china creek,7.27.2021,,Bombus impatiens,m,n,y,55,NA,1308,Asteraceae,Cirsium,Cirsium arvense,
6,china creek,7.27.2021,,Bombus impatiens,m,n,y,56,NA,1309,Asteraceae,Cirsium,Cirsium arvense,
6,china creek,7.27.2021,,Agapostemon,m,y,n,57,JCU2021_602,1310,Asteraceae,Centaurea,Centaurea cyanus,no pollen
6,china creek,7.27.2021,Syrphidae,Eumerus sp. (morph 1),f,y,n,58,JCU2021_603,1311,Asteraceae,Centaurea,Centaurea cyanus,no pollen
6,china creek,7.27.2021,,Apis mellifera,f,n,y,59,NA,1312,Asteraceae,Cirsium,Cirsium arvense,
6,china creek,7.27.2021,,Bombus vosnesenskii,m,n,y,60,NA,1313,Asteraceae,Cirsium,Cirsium arvense,
6,china creek,7.27.2021,,Apis mellifera,f,n,y,61,NA,1314,Asteraceae,Helianthus,Helianthus annuus,
6,china creek,7.27.2021,,Apis mellifera,NA,n,n,NA,NA,1315,Asteraceae,Crepis,Crepis capillaris,"duplicate, not collected"
6,falaise,7.27.2021,,Bombus vosnesenskii,f,n,y,1,NA,1316,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,2,NA,1317,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,3,NA,1318,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Bombus sp.,m,y,y,4,JCU2021_604,1319,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,5,NA,1320,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,6,NA,1321,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,7,NA,1322,Lythraceae,Lythrum,Lythrum salicaria,
6,falaise,7.27.2021,,Bombus sp.,m,y,y,8,JCU2021_605,1323,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,9,NA,1324,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
6,falaise,7.27.2021,,Bombus vosnesenskii,f,n,y,10,NA,1325,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
6,falaise,7.27.2021,,Lasioglossum,m,y,y,11,JCU2021_606,1326,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
6,falaise,7.27.2021,,Lasioglossum,m,y,y,12,JCU2021_607,1327,Caprifoliaceae,Symphoricarpos,Symphoricarpos albus,
6,falaise,7.27.2021,,Bombus impatiens,NA,n,y,13,NA,1328,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,,Bombus impatiens,m,n,y,14,NA,1329,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,,Bombus impatiens,m,n,y,15,NA,1330,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,16,NA,1331,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,Syrphidae,Syrphus opinator,f,y,y,17,JCU2021_608,1332,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,18,NA,1333,Onagraceae,Epilobium,Epilobium angustifolium,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,19,NA,1334,Fabaceae,Trifolium,Trifolium repens,
6,falaise,7.27.2021,,Halictus,f,y,y,20,JCU2021_609,1335,Fabaceae,Trifolium,Trifolium repens,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,21,NA,1336,Fabaceae,Trifolium,Trifolium repens,
6,falaise,7.27.2021,,Lasioglossum,f,y,y,22,JCU2021_610,1337,Fabaceae,Trifolium,Trifolium repens,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,23,NA,1338,Fabaceae,Vicia,Vicia cracca,
6,falaise,7.27.2021,,Bombus vosnesenskii,m,n,y,24,NA,1339,Fabaceae,Vicia,Vicia cracca,
6,falaise,7.27.2021,,Megachile,f,y,y,25,JCU2021_611,1340,Fabaceae,Vicia,Vicia cracca,
6,falaise,7.27.2021,,Bombus impatiens,f,n,y,26,NA,1341,Ranunculaceae,Clematis,Clematis vitabla,
6,falaise,7.27.2021,,Apis mellifera,f,n,y,27,NA,1342,Ranunculaceae,Clematis,Clematis vitabla,
6,falaise,7.27.2021,,Bombus vosnesenskii,f,n,y,28,NA,1343,Fabaceae,Lotus,Lotus corniculatus,
6,falaise,7.27.2021,,Bombus vosnesenskii,f,n,y,29,NA,1344,Fabaceae,Lotus,Lotus corniculatus,
6,falaise,7.27.2021,,Lasioglossum,f,y,y,30,JCU2021_612,1345,Asteraceae,Crepis,Crepis capillaris,
6,falaise,7.27.2021,,Lasioglossum,f,y,y,31,JCU2021_613,1346,Asteraceae,Crepis,Crepis capillaris,
6,falaise,7.27.2021,,Bombus vosnesenskii,f,n,y,32,NA,1347,Fabaceae,Trifolium,Trifolium pratense,
6,falaise,7.27.2021,Syrphidae,Syritta pipiens,m,y,y,33,JCU2021_614,1348,Rosaceae,Spiraea,Spiraea douglasii,
6,falaise,7.27.2021,,Apis mellifera,NA,n,n,NA,NA,1349,Fabaceae,Trifolium,Trifolium repens,"duplicate, not collected"
6,gordon,7.23.2021,,Megachile,f,y,y,0,JCU2021_615,1350,Fabaceae,Trifolium,Trifolium repens,
6,gordon,7.23.2021,,Bombus impatiens,f,y,y,1,JCU2021_616,1351,Fabaceae,Trifolium,Trifolium repens,
6,gordon,7.23.2021,,Bombus vosnesenskii,f,n,y,2,NA,1352,Fabaceae,Trifolium,Trifolium repens,
6,gordon,7.23.2021,,Apis mellifera,f,n,y,3,NA,1353,Fabaceae,Trifolium,Trifolium repens,
6,gordon,7.23.2021,,Bombus sp.,NA,y,y,4,JCU2021_617,1354,Fabaceae,Trifolium,Trifolium repens,
